Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
DOGEUSDT,I,edgenext,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,14days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,21days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,21days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,7days,2024-12,Test,0.9974,0.9974,0.9949,0.9999,0.9999
DOGEUSDT,I,edgenext,5,7days,2024-09,Train,0.9373,0.9377,1.0,0.9502,0.9091
DOGEUSDT,I,edgenext,5,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,edgenext,5,7days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,14days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,14days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,21days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,21days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,28days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,28days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,7days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,15,7days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,14days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,14days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,21days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,21days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,28days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,28days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,7days,2024-09,Train,0.9918,0.9913,0.9827,1.0,1.0
DOGEUSDT,I,ghostnet,30,7days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,30,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,14days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,14days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,21days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,21days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,28days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,28days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,7days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,ghostnet,5,7days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,15,14days,2024-04,Test,0.9985,0.9984,0.9999,0.9985,0.9932
DOGEUSDT,I,levit,15,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,15,14days,2024-11,Test,0.9998,0.9997,0.9999,1.0,1.0
DOGEUSDT,I,levit,15,14days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,15,14days,2024-12,Test,0.9999,0.9999,0.9998,1.0,1.0
DOGEUSDT,I,levit,15,14days,2024-08,Test,0.9934,0.9931,0.9888,0.9993,0.9994
DOGEUSDT,I,levit,15,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,15,21days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,15,21days,2024-03,Test,0.9998,0.9998,0.9999,0.9999,0.9996
DOGEUSDT,I,levit,15,21days,2024-12,Test,0.9999,0.9999,0.9998,0.9999,0.9999
DOGEUSDT,I,levit,15,21days,2024-08,Test,0.9999,0.9999,0.9999,1.0,1.0
DOGEUSDT,I,levit,15,21days,2024-11,Test,0.9999,0.9999,0.9999,1.0,1.0
DOGEUSDT,I,levit,15,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,15,28days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,15,28days,2024-04,Test,0.9996,0.9996,0.9992,1.0,1.0
DOGEUSDT,I,levit,15,28days,2024-08,Test,1.0,0.9999,0.9999,1.0,1.0
DOGEUSDT,I,levit,15,28days,2024-11,Test,1.0,1.0,0.9999,1.0,1.0
DOGEUSDT,I,levit,15,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,15,7days,2024-08,Test,0.9994,0.9994,0.9988,0.9998,0.9999
DOGEUSDT,I,levit,15,7days,2024-04,Test,0.9998,0.9998,0.9996,1.0,1.0
DOGEUSDT,I,levit,15,7days,2024-03,Test,0.9998,0.9998,1.0,0.9998,0.9985
DOGEUSDT,I,levit,15,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,15,7days,2024-09,Train,0.9997,0.9997,1.0,1.0,1.0
DOGEUSDT,I,levit,15,7days,2024-11,Test,0.9999,0.9999,1.0,1.0,1.0
DOGEUSDT,I,levit,30,14days,2024-12,Test,0.999,0.999,0.9997,0.9993,0.9961
DOGEUSDT,I,levit,30,14days,2024-09,Train,0.9997,0.9996,1.0,0.9999,0.9991
DOGEUSDT,I,levit,30,14days,2024-08,Test,1.0,0.9999,0.9999,1.0,1.0
DOGEUSDT,I,levit,30,14days,2024-03,Test,0.9999,0.9999,0.9998,1.0,1.0
DOGEUSDT,I,levit,30,14days,2024-11,Test,1.0,0.9999,0.9999,1.0,1.0
DOGEUSDT,I,levit,30,14days,2024-04,Test,0.9994,0.9994,0.999,1.0,1.0
DOGEUSDT,I,levit,30,21days,2024-08,Test,0.9992,0.9991,0.9997,0.9997,0.9971
DOGEUSDT,I,levit,30,21days,2024-03,Test,0.9999,0.9999,0.9997,1.0,1.0
DOGEUSDT,I,levit,30,21days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,30,21days,2024-11,Test,1.0,1.0,0.9999,1.0,1.0
DOGEUSDT,I,levit,30,21days,2024-12,Test,0.9997,0.9997,0.9999,0.9999,0.999
DOGEUSDT,I,levit,30,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,30,28days,2024-11,Test,0.9999,0.9999,1.0,1.0,1.0
DOGEUSDT,I,levit,30,28days,2024-03,Test,0.9997,0.9997,0.9994,1.0,1.0
DOGEUSDT,I,levit,30,28days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,30,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,30,28days,2024-04,Test,0.9999,0.9998,0.9998,1.0,1.0
DOGEUSDT,I,levit,30,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,30,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,30,7days,2024-08,Test,0.9999,0.9999,1.0,1.0,1.0
DOGEUSDT,I,levit,30,7days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,30,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,30,7days,2024-11,Test,0.9956,0.9955,0.9949,0.9997,0.9983
DOGEUSDT,I,levit,30,7days,2024-04,Test,0.9981,0.9981,0.9964,0.9994,0.9997
DOGEUSDT,I,levit,5,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,14days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,14days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,14days,2024-08,Test,1.0,0.9999,1.0,1.0,1.0
DOGEUSDT,I,levit,5,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,21days,2024-08,Test,0.9999,0.9999,0.9999,1.0,1.0
DOGEUSDT,I,levit,5,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,21days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,21days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,28days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,28days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,7days,2024-08,Test,0.9995,0.9995,1.0,1.0,1.0
DOGEUSDT,I,levit,5,7days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,7days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,levit,5,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,14days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,14days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,21days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,21days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,28days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,28days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,7days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,7days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,15,7days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,14days,2024-09,Train,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,14days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,21days,2024-11,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
DOGEUSDT,I,mobilenetv3,30,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
