Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
BTCUSDT,I,levit,30,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,30,7days,2024-03,Test,0.9978,0.9979,0.9969,1.0,1.0
BTCUSDT,I,levit,30,7days,2024-08,Test,0.9999,0.9999,1.0,1.0,1.0
BTCUSDT,I,levit,30,7days,2024-12,Test,0.999,0.999,0.998,1.0,1.0
BTCUSDT,I,levit,30,7days,2024-01,Test,0.9773,0.9775,0.9864,0.9975,0.9968
BTCUSDT,I,levit,30,7days,2024-06,Train,0.9923,0.9917,0.9836,1.0,1.0
BTCUSDT,I,levit,30,7days,2024-04,Test,0.9982,0.9982,0.9976,0.9998,0.9984
BTCUSDT,I,levit,5,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,14days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,14days,2024-08,Test,0.9991,0.9991,0.9983,0.9997,0.9998
BTCUSDT,I,levit,5,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,21days,2024-08,Test,0.9999,0.9999,0.9999,1.0,1.0
BTCUSDT,I,levit,5,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,21days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,21days,2024-01,Test,0.9999,0.9999,1.0,1.0,1.0
BTCUSDT,I,levit,5,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,levit,5,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
