Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
BNBUSDT,II,edgenext,30,21days,2024-01,Test,0.6205,0.0,0.0,0.5428,0.4158
BNBUSDT,II,edgenext,30,28days,2024-04,Test,0.5642,0.0,0.0,0.501,0.7173
BNBUSDT,II,edgenext,30,28days,2024-01,Test,0.627,0.0,0.0,0.4081,0.2839
BNBUSDT,II,edgenext,30,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,edgenext,30,28days,2024-03,Test,0.5557,0.0,0.0,0.5632,0.5536
BNBUSDT,II,edgenext,30,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,edgenext,30,7days,2024-10,Train,0.5831,0.0,0.0,0.6757,0.6088
BNBUSDT,II,edgenext,5,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,edgenext,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,edgenext,5,14days,2024-03,Test,0.5664,0.0,0.0,0.7419,0.6934
BNBUSDT,II,edgenext,5,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,edgenext,5,14days,2024-01,Test,1.0,0.9999,0.9999,0.9999,0.9999
BNBUSDT,II,edgenext,5,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,edgenext,5,21days,2024-03,Test,0.5554,0.0,0.0,0.61,0.5446
BNBUSDT,II,edgenext,5,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,edgenext,5,21days,2024-01,Test,0.9999,0.9998,0.9997,0.9999,0.9999
BNBUSDT,II,edgenext,5,21days,2024-04,Test,0.5646,0.0,0.0,0.7481,0.6942
BNBUSDT,II,edgenext,5,28days,2024-03,Test,0.5557,0.0,0.0,0.6894,0.6194
BNBUSDT,II,edgenext,5,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,edgenext,5,28days,2024-01,Test,1.0,1.0,0.9999,1.0,1.0
BNBUSDT,II,edgenext,5,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,edgenext,5,28days,2024-04,Test,0.9998,0.9998,0.9995,0.9999,0.9999
BNBUSDT,II,edgenext,5,7days,2024-10,Train,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,ghostnet,15,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
