Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
ADAUSDT,II,ghostnet,5,21days,2024-11,Test,0.9904,0.9904,0.9983,0.9999,0.9999
ADAUSDT,II,ghostnet,5,21days,2024-03,Test,0.9958,0.9957,0.9933,0.9999,0.9999
ADAUSDT,II,ghostnet,5,21days,2024-12,Test,0.9947,0.9946,0.9979,0.9999,0.9999
ADAUSDT,II,ghostnet,5,21days,2024-01,Test,0.999,0.999,0.998,1.0,1.0
ADAUSDT,II,ghostnet,5,28days,2024-12,Test,0.9938,0.9936,0.9875,1.0,1.0
ADAUSDT,II,ghostnet,5,28days,2024-11,Test,0.9937,0.9937,0.9962,0.9999,0.9999
ADAUSDT,II,ghostnet,5,28days,2024-01,Test,0.9991,0.9991,0.9982,1.0,1.0
ADAUSDT,II,ghostnet,5,28days,2024-03,Test,0.9937,0.9936,0.988,0.9999,0.9999
ADAUSDT,II,ghostnet,5,28days,2024-04,Test,0.9967,0.9965,0.9932,1.0,1.0
ADAUSDT,II,ghostnet,5,7days,2024-09,Train,0.9983,0.9982,0.9994,1.0,1.0
ADAUSDT,II,levit,15,14days,2024-11,Test,0.9836,0.984,0.9915,0.9992,0.9992
ADAUSDT,II,levit,15,14days,2024-04,Test,0.9907,0.9904,0.9827,0.9999,0.9998
ADAUSDT,II,levit,15,14days,2024-12,Test,0.9908,0.9909,0.9889,0.9997,0.9997
ADAUSDT,II,levit,15,14days,2024-03,Test,0.9923,0.9923,0.9885,0.9998,0.9998
ADAUSDT,II,levit,15,14days,2024-01,Test,0.998,0.998,0.9981,1.0,1.0
ADAUSDT,II,levit,15,21days,2024-01,Test,0.9876,0.9875,0.9804,0.9996,0.9996
ADAUSDT,II,levit,15,21days,2024-04,Test,0.9854,0.9851,0.9888,0.9993,0.9993
ADAUSDT,II,levit,15,21days,2024-03,Test,0.9939,0.9939,0.9981,0.9999,0.9996
ADAUSDT,II,levit,15,21days,2024-11,Test,0.9932,0.9934,0.9963,0.9998,0.9998
ADAUSDT,II,levit,15,21days,2024-12,Test,0.9861,0.9863,0.9995,0.9999,0.9999
ADAUSDT,II,levit,15,28days,2024-12,Test,0.9968,0.9967,0.9937,1.0,1.0
ADAUSDT,II,levit,15,28days,2024-01,Test,0.9969,0.9969,0.9951,0.9999,0.9999
ADAUSDT,II,levit,15,28days,2024-11,Test,0.9956,0.9957,0.9944,0.9999,0.9999
ADAUSDT,II,levit,15,28days,2024-03,Test,0.9864,0.9862,0.973,0.9999,0.9999
ADAUSDT,II,levit,15,28days,2024-04,Test,0.9963,0.9961,0.9953,0.9999,0.9999
ADAUSDT,II,levit,15,7days,2024-09,Train,0.9902,0.9895,0.9836,0.9996,0.9996
ADAUSDT,II,levit,30,14days,2024-11,Test,0.9945,0.9947,0.9904,0.9999,0.9999
ADAUSDT,II,levit,30,14days,2024-04,Test,0.9801,0.9801,1.0,0.9999,0.9999
ADAUSDT,II,levit,30,14days,2024-03,Test,0.916,0.923,0.9997,0.9962,0.9953
ADAUSDT,II,levit,30,14days,2024-12,Test,0.9492,0.948,0.915,0.9922,0.9933
ADAUSDT,II,levit,30,14days,2024-01,Test,0.9718,0.9709,0.9444,0.9996,0.9994
ADAUSDT,II,levit,30,21days,2024-12,Test,0.9799,0.9801,0.9962,0.9995,0.9995
ADAUSDT,II,levit,30,21days,2024-01,Test,0.9598,0.961,0.9974,0.9988,0.9987
ADAUSDT,II,levit,30,21days,2024-11,Test,0.9875,0.9879,0.9863,0.9995,0.9995
ADAUSDT,II,levit,30,21days,2024-04,Test,0.98,0.9798,0.9885,0.9989,0.9989
ADAUSDT,II,levit,30,21days,2024-03,Test,0.9814,0.981,0.9653,0.9995,0.9995
ADAUSDT,II,levit,30,28days,2024-04,Test,0.9318,0.9331,0.9776,0.9858,0.99
ADAUSDT,II,levit,30,28days,2024-03,Test,0.9872,0.9872,0.981,0.9995,0.9995
ADAUSDT,II,levit,30,28days,2024-01,Test,0.9981,0.9981,0.9961,1.0,1.0
ADAUSDT,II,levit,30,28days,2024-12,Test,0.9803,0.9802,0.989,0.9988,0.9988
ADAUSDT,II,levit,30,28days,2024-11,Test,0.9895,0.9899,0.9886,0.9996,0.9996
ADAUSDT,II,levit,30,7days,2024-09,Train,0.9574,0.9556,0.9717,0.9944,0.9938
ADAUSDT,II,levit,5,14days,2024-03,Test,0.9903,0.9903,0.998,0.9998,0.9998
ADAUSDT,II,levit,5,14days,2024-01,Test,0.9976,0.9976,0.9995,1.0,1.0
ADAUSDT,II,levit,5,14days,2024-11,Test,0.9937,0.9937,0.9981,0.9999,0.9999
ADAUSDT,II,levit,5,14days,2024-12,Test,0.9911,0.9911,0.9957,0.9997,0.9997
ADAUSDT,II,levit,5,14days,2024-04,Test,0.9857,0.9849,0.9749,0.9995,0.9994
ADAUSDT,II,levit,5,21days,2024-01,Test,0.995,0.9948,0.9898,0.9999,1.0
ADAUSDT,II,levit,5,21days,2024-04,Test,0.9973,0.9972,0.9967,1.0,1.0
ADAUSDT,II,levit,5,21days,2024-03,Test,0.9939,0.9938,0.9887,0.9999,0.9999
ADAUSDT,II,levit,5,21days,2024-11,Test,0.9948,0.9948,0.9963,0.9999,0.9999
ADAUSDT,II,levit,5,21days,2024-12,Test,0.9839,0.9833,0.9672,0.9998,0.9998
ADAUSDT,II,levit,5,28days,2024-03,Test,0.9955,0.9954,0.9917,0.9999,0.9999
ADAUSDT,II,levit,5,28days,2024-01,Test,0.9976,0.9975,0.9952,1.0,1.0
ADAUSDT,II,levit,5,28days,2024-04,Test,0.9956,0.9954,0.9913,1.0,1.0
ADAUSDT,II,levit,5,28days,2024-12,Test,0.9939,0.9937,0.9876,0.9999,0.9999
ADAUSDT,II,levit,5,28days,2024-11,Test,0.996,0.996,0.9952,0.9999,0.9999
ADAUSDT,II,levit,5,7days,2024-09,Train,0.9982,0.9981,0.9966,1.0,1.0
ADAUSDT,II,mobilenetv3,15,14days,2024-01,Test,0.9831,0.9829,0.9666,0.9998,0.9998
ADAUSDT,II,mobilenetv3,15,14days,2024-11,Test,0.9946,0.9947,0.9948,0.9999,0.9999
ADAUSDT,II,mobilenetv3,15,14days,2024-03,Test,0.9936,0.9938,0.9994,1.0,1.0
ADAUSDT,II,mobilenetv3,15,14days,2024-04,Test,0.9083,0.8958,0.8117,0.9992,0.9991
ADAUSDT,II,mobilenetv3,15,14days,2024-12,Test,0.9972,0.9973,0.9988,1.0,1.0
ADAUSDT,II,mobilenetv3,15,21days,2024-12,Test,0.9955,0.9955,0.9995,1.0,1.0
ADAUSDT,II,mobilenetv3,15,21days,2024-01,Test,0.995,0.9949,0.9899,1.0,1.0
ADAUSDT,II,mobilenetv3,15,21days,2024-03,Test,0.9976,0.9976,0.9964,1.0,1.0
ADAUSDT,II,mobilenetv3,15,21days,2024-11,Test,0.9961,0.9962,0.9959,0.9999,0.9999
ADAUSDT,II,mobilenetv3,15,21days,2024-04,Test,0.9978,0.9977,0.9954,1.0,1.0
ADAUSDT,II,mobilenetv3,15,28days,2024-04,Test,0.9738,0.9721,0.9457,0.9996,0.9997
ADAUSDT,II,mobilenetv3,15,28days,2024-01,Test,0.9987,0.9987,0.9973,1.0,1.0
ADAUSDT,II,mobilenetv3,15,28days,2024-03,Test,0.9979,0.9979,0.9969,1.0,1.0
ADAUSDT,II,mobilenetv3,15,28days,2024-11,Test,0.9877,0.988,0.9891,0.9995,0.9995
ADAUSDT,II,mobilenetv3,15,28days,2024-12,Test,0.9948,0.9947,0.9897,1.0,1.0
ADAUSDT,II,mobilenetv3,15,7days,2024-09,Train,0.9659,0.9627,0.9308,0.9986,0.9985
ADAUSDT,II,mobilenetv3,30,14days,2024-11,Test,0.9934,0.9936,0.9985,0.9999,0.9999
ADAUSDT,II,mobilenetv3,30,14days,2024-12,Test,0.9921,0.9922,0.9859,0.9999,0.9999
ADAUSDT,II,mobilenetv3,30,14days,2024-04,Test,0.9951,0.995,0.9943,0.9999,0.9999
ADAUSDT,II,mobilenetv3,30,14days,2024-03,Test,0.9897,0.9897,0.9802,0.9999,0.9999
ADAUSDT,II,mobilenetv3,30,14days,2024-01,Test,0.9894,0.9892,0.9788,1.0,1.0
ADAUSDT,II,mobilenetv3,30,21days,2024-12,Test,0.9945,0.9945,0.9993,1.0,1.0
ADAUSDT,II,mobilenetv3,30,21days,2024-01,Test,0.9972,0.9972,0.9945,1.0,1.0
ADAUSDT,II,mobilenetv3,30,21days,2024-03,Test,0.9949,0.9948,0.9897,1.0,1.0
ADAUSDT,II,mobilenetv3,30,21days,2024-04,Test,0.9958,0.9957,0.9939,0.9999,0.9999
ADAUSDT,II,mobilenetv3,30,21days,2024-11,Test,0.9961,0.9963,0.996,0.9999,0.9999
ADAUSDT,II,mobilenetv3,30,28days,2024-12,Test,0.9969,0.9969,0.9945,1.0,1.0
ADAUSDT,II,mobilenetv3,30,28days,2024-03,Test,0.9981,0.9981,0.9966,1.0,1.0
ADAUSDT,II,mobilenetv3,30,28days,2024-01,Test,0.9978,0.9978,0.9976,1.0,1.0
ADAUSDT,II,mobilenetv3,30,28days,2024-04,Test,0.9959,0.9958,0.9916,1.0,1.0
ADAUSDT,II,mobilenetv3,30,28days,2024-11,Test,0.9965,0.9966,0.9978,1.0,1.0
ADAUSDT,II,mobilenetv3,30,7days,2024-09,Train,0.9892,0.9884,0.9781,0.9999,0.9998
ADAUSDT,II,mobilenetv3,5,14days,2024-01,Test,0.9798,0.979,0.9588,0.9998,0.9998
ADAUSDT,II,mobilenetv3,5,14days,2024-12,Test,0.9972,0.9972,0.995,1.0,1.0
ADAUSDT,II,mobilenetv3,5,14days,2024-11,Test,0.9958,0.9957,0.9987,1.0,1.0
ADAUSDT,II,mobilenetv3,5,14days,2024-03,Test,0.9967,0.9967,0.9943,1.0,1.0
ADAUSDT,II,mobilenetv3,5,14days,2024-04,Test,0.9983,0.9982,0.9971,1.0,1.0
ADAUSDT,II,mobilenetv3,5,21days,2024-03,Test,0.9988,0.9988,0.998,1.0,1.0
ADAUSDT,II,mobilenetv3,5,21days,2024-11,Test,0.9964,0.9963,0.9975,1.0,1.0
ADAUSDT,II,mobilenetv3,5,21days,2024-01,Test,0.999,0.9989,0.9979,1.0,1.0
ADAUSDT,II,mobilenetv3,5,21days,2024-12,Test,0.9936,0.9934,0.988,0.9999,0.9999
ADAUSDT,II,mobilenetv3,5,21days,2024-04,Test,0.9994,0.9994,0.9988,1.0,1.0
ADAUSDT,II,mobilenetv3,5,28days,2024-12,Test,0.998,0.9979,0.9959,1.0,1.0
ADAUSDT,II,mobilenetv3,5,28days,2024-11,Test,0.9873,0.9874,0.9997,0.9999,0.9999
ADAUSDT,II,mobilenetv3,5,28days,2024-04,Test,0.9979,0.9979,0.9958,1.0,1.0
ADAUSDT,II,mobilenetv3,5,28days,2024-03,Test,0.9979,0.9979,0.9957,1.0,1.0
ADAUSDT,II,mobilenetv3,5,28days,2024-01,Test,0.9986,0.9986,0.9972,1.0,1.0
ADAUSDT,II,mobilenetv3,5,7days,2024-09,Train,0.9999,0.9999,1.0,1.0,1.0
