Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
ADAUSDT,I,edgenext,15,7days,2024-03,Test,0.9955,0.9956,0.9919,1.0,1.0
ADAUSDT,I,edgenext,15,7days,2024-01,Test,0.9891,0.9891,0.9994,0.9999,0.9999
ADAUSDT,I,edgenext,15,7days,2024-09,Train,0.9912,0.9907,0.9952,0.9998,0.9998
ADAUSDT,I,edgenext,15,7days,2024-12,Test,0.9914,0.9915,0.9838,0.9999,0.9999
ADAUSDT,I,edgenext,30,14days,2024-09,Train,0.9999,0.9998,0.9998,1.0,1.0
ADAUSDT,I,edgenext,30,14days,2024-04,Test,0.5106,0.0,0.0,0.7393,0.6588
ADAUSDT,I,edgenext,30,14days,2024-01,Test,0.9948,0.9948,0.9937,0.9999,0.9999
ADAUSDT,I,edgenext,30,14days,2024-03,Test,0.5037,0.6699,1.0,0.9836,0.9846
ADAUSDT,I,edgenext,30,14days,2024-12,Test,0.9933,0.9933,0.9873,0.9999,0.9999
ADAUSDT,I,edgenext,30,14days,2024-11,Test,0.5133,0.6784,1.0,0.6731,0.6268
ADAUSDT,I,edgenext,30,21days,2024-11,Test,0.5203,0.6845,1.0,0.4589,0.4819
ADAUSDT,I,edgenext,30,21days,2024-09,Train,0.9996,0.9996,0.9993,1.0,1.0
ADAUSDT,I,edgenext,30,21days,2024-01,Test,0.5039,0.0,0.0,0.856,0.8356
ADAUSDT,I,edgenext,30,21days,2024-04,Test,0.4912,0.6588,1.0,0.7528,0.7975
ADAUSDT,I,edgenext,30,21days,2024-03,Test,0.5033,0.0,0.0,0.5011,0.4839
ADAUSDT,I,edgenext,30,21days,2024-12,Test,0.997,0.997,0.9984,1.0,1.0
ADAUSDT,I,edgenext,30,28days,2024-04,Test,0.5138,0.0,0.0,0.8161,0.8226
ADAUSDT,I,edgenext,30,28days,2024-01,Test,0.5086,0.0,0.0,0.5168,0.6959
ADAUSDT,I,edgenext,30,28days,2024-09,Train,0.5162,0.0,0.0,0.5,0.7419
ADAUSDT,I,edgenext,30,28days,2024-12,Test,0.997,0.997,0.9954,1.0,1.0
ADAUSDT,I,edgenext,30,28days,2024-11,Test,0.9976,0.9977,0.9974,0.9999,0.9999
ADAUSDT,I,edgenext,30,28days,2024-03,Test,0.5012,0.6677,1.0,0.5,0.7506
ADAUSDT,I,edgenext,30,7days,2024-09,Train,0.9794,0.9784,0.9916,0.999,0.9989
ADAUSDT,I,edgenext,30,7days,2024-12,Test,0.9929,0.9932,0.9952,0.9998,0.9998
ADAUSDT,I,edgenext,30,7days,2024-03,Test,0.5099,0.6754,1.0,0.7281,0.7864
ADAUSDT,I,edgenext,30,7days,2024-04,Test,0.9944,0.9944,0.9992,1.0,1.0
ADAUSDT,I,edgenext,30,7days,2024-01,Test,0.5101,0.0,0.0,0.7414,0.7909
ADAUSDT,I,edgenext,30,7days,2024-11,Test,0.9617,0.9599,0.923,0.9999,0.9999
ADAUSDT,I,edgenext,5,14days,2024-11,Test,0.9989,0.9989,0.9986,1.0,1.0
ADAUSDT,I,edgenext,5,14days,2024-03,Test,0.999,0.999,0.9989,1.0,1.0
ADAUSDT,I,edgenext,5,14days,2024-04,Test,0.9903,0.99,0.996,0.9997,0.9997
ADAUSDT,I,edgenext,5,14days,2024-09,Train,0.9998,0.9997,0.9998,1.0,1.0
ADAUSDT,I,edgenext,5,14days,2024-12,Test,0.9737,0.9743,0.9996,0.9997,0.9997
ADAUSDT,I,edgenext,5,14days,2024-01,Test,0.9924,0.9922,0.9896,0.9998,0.9998
ADAUSDT,I,edgenext,5,21days,2024-03,Test,0.9959,0.9958,0.9932,0.9999,0.9999
ADAUSDT,I,edgenext,5,21days,2024-04,Test,0.9985,0.9984,0.9969,1.0,1.0
