Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
BTCUSDT,I,edgenext,30,14days,2024-06,Train,0.5071,0.6729,1.0,0.4841,0.4919
BTCUSDT,I,edgenext,30,21days,2024-06,Train,0.5002,0.6669,1.0,0.5179,0.5169
BTCUSDT,I,edgenext,30,21days,2024-01,Test,0.491,0.0,0.0,0.4929,0.5112
BTCUSDT,I,edgenext,30,21days,2024-04,Test,0.5026,0.0,0.0,0.5075,0.5044
BTCUSDT,I,edgenext,30,21days,2024-03,Test,0.511,0.6764,1.0,0.5163,0.5314
BTCUSDT,I,edgenext,30,21days,2024-08,Test,0.5012,0.6678,1.0,0.5145,0.511
BTCUSDT,I,edgenext,30,21days,2024-12,Test,0.508,0.6738,1.0,0.4938,0.5049
BTCUSDT,I,edgenext,30,28days,2024-04,Test,0.505,0.0,0.0,0.5011,0.5561
BTCUSDT,I,edgenext,30,28days,2024-06,Train,0.505,0.0,0.0,0.5234,0.5181
BTCUSDT,I,edgenext,30,28days,2024-01,Test,0.4936,0.0,0.0,0.5038,0.5053
BTCUSDT,I,edgenext,30,28days,2024-12,Test,0.4952,0.0,0.0,0.5071,0.5113
BTCUSDT,I,edgenext,30,28days,2024-08,Test,0.5019,0.0,0.0,0.5018,0.5
BTCUSDT,I,edgenext,30,28days,2024-03,Test,0.5147,0.6796,1.0,0.5177,0.5273
BTCUSDT,I,edgenext,30,7days,2024-12,Test,0.5136,0.6786,1.0,0.5062,0.5089
BTCUSDT,I,edgenext,30,7days,2024-03,Test,0.5196,0.6838,1.0,0.5078,0.538
BTCUSDT,I,edgenext,30,7days,2024-04,Test,0.5043,0.6705,1.0,0.5393,0.538
BTCUSDT,I,edgenext,30,7days,2024-01,Test,0.539,0.7004,1.0,0.5324,0.5614
BTCUSDT,I,edgenext,30,7days,2024-08,Test,0.5244,0.0,0.0,0.5093,0.4874
BTCUSDT,I,edgenext,30,7days,2024-06,Train,0.9924,0.9928,0.9941,0.9998,0.9998
BTCUSDT,I,edgenext,5,14days,2024-03,Test,0.4887,0.0,0.0,0.5094,0.5177
BTCUSDT,I,edgenext,5,14days,2024-04,Test,0.5007,0.6673,1.0,0.5078,0.5107
BTCUSDT,I,edgenext,5,14days,2024-08,Test,0.5031,0.0,0.0,0.5017,0.4984
BTCUSDT,I,edgenext,5,14days,2024-06,Train,0.4966,0.6635,0.9999,0.5167,0.5093
BTCUSDT,I,edgenext,5,14days,2024-12,Test,0.5006,0.0,0.0,0.5095,0.5078
BTCUSDT,I,edgenext,5,14days,2024-01,Test,0.5128,0.678,1.0,0.4917,0.506
BTCUSDT,I,edgenext,5,21days,2024-03,Test,0.4944,0.0,0.0,0.5035,0.5125
BTCUSDT,I,edgenext,5,21days,2024-04,Test,0.5011,0.6676,1.0,0.5069,0.5073
BTCUSDT,I,edgenext,5,21days,2024-01,Test,0.507,0.6729,1.0,0.5092,0.5126
BTCUSDT,I,edgenext,5,21days,2024-08,Test,0.5002,0.6668,1.0,0.5096,0.5068
BTCUSDT,I,edgenext,5,21days,2024-12,Test,0.5031,0.0,0.0,0.4944,0.4936
BTCUSDT,I,edgenext,5,21days,2024-06,Train,0.503,0.0,0.0,0.5102,0.506
BTCUSDT,I,edgenext,5,28days,2024-03,Test,0.5038,0.6701,1.0,0.4958,0.5041
BTCUSDT,I,edgenext,5,28days,2024-01,Test,0.5089,0.6745,1.0,0.5072,0.5136
BTCUSDT,I,edgenext,5,28days,2024-08,Test,0.5014,0.0,0.0,0.5058,0.5054
BTCUSDT,I,edgenext,5,28days,2024-04,Test,0.5003,0.667,1.0,0.5045,0.5025
BTCUSDT,I,edgenext,5,28days,2024-12,Test,0.5037,0.0,0.0,0.5041,0.5018
BTCUSDT,I,edgenext,5,28days,2024-06,Train,0.5057,0.0,0.0,0.496,0.4919
BTCUSDT,I,edgenext,5,7days,2024-03,Test,0.5167,0.6813,1.0,0.521,0.5381
BTCUSDT,I,edgenext,5,7days,2024-08,Test,0.4934,0.6607,1.0,0.5111,0.5047
BTCUSDT,I,edgenext,5,7days,2024-12,Test,0.5016,0.0,0.0,0.5206,0.5188
BTCUSDT,I,edgenext,5,7days,2024-01,Test,0.5177,0.6822,1.0,0.4952,0.515
BTCUSDT,I,edgenext,5,7days,2024-04,Test,0.5038,0.0,0.0,0.509,0.5051
BTCUSDT,I,edgenext,5,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
BTCUSDT,I,ghostnet,15,14days,2024-04,Test,0.509,0.6628,0.9569,0.5233,0.5267
BTCUSDT,I,ghostnet,15,14days,2024-03,Test,0.5253,0.675,0.9531,0.543,0.5515
BTCUSDT,I,ghostnet,15,14days,2024-01,Test,0.5108,0.5957,0.7014,0.5127,0.5286
BTCUSDT,I,ghostnet,15,14days,2024-08,Test,0.5081,0.0004,0.0002,0.5117,0.5079
BTCUSDT,I,ghostnet,15,14days,2024-12,Test,0.509,0.6745,0.9999,0.5357,0.5463
BTCUSDT,I,ghostnet,15,14days,2024-06,Train,0.9575,0.9586,0.9867,0.9952,0.9952
BTCUSDT,I,ghostnet,15,21days,2024-04,Test,0.502,0.6129,0.7855,0.5127,0.5183
BTCUSDT,I,ghostnet,15,21days,2024-03,Test,0.5119,0.6326,0.8256,0.5137,0.5165
BTCUSDT,I,ghostnet,15,21days,2024-01,Test,0.4959,0.0014,0.0007,0.5142,0.522
BTCUSDT,I,ghostnet,15,21days,2024-08,Test,0.5219,0.6454,0.865,0.5545,0.5483
BTCUSDT,I,ghostnet,15,21days,2024-06,Train,0.9334,0.93,0.8901,0.9884,0.9885
BTCUSDT,I,ghostnet,15,21days,2024-12,Test,0.506,0.672,1.0,0.504,0.5132
BTCUSDT,I,ghostnet,15,28days,2024-06,Train,0.9684,0.9683,0.9724,0.9956,0.9956
BTCUSDT,I,ghostnet,15,28days,2024-01,Test,0.5029,0.6663,0.9845,0.495,0.5003
BTCUSDT,I,ghostnet,15,28days,2024-08,Test,0.5027,0.664,0.9813,0.5184,0.5269
BTCUSDT,I,ghostnet,15,28days,2024-12,Test,0.5037,0.67,1.0,0.5015,0.5894
BTCUSDT,I,ghostnet,15,28days,2024-03,Test,0.5107,0.6761,0.9999,0.5073,0.5176
BTCUSDT,I,ghostnet,15,28days,2024-04,Test,0.5021,0.0001,0.0,0.5082,0.5041
BTCUSDT,I,ghostnet,15,7days,2024-06,Train,0.992,0.9922,0.9946,0.9996,0.9996
BTCUSDT,I,ghostnet,15,7days,2024-08,Test,0.5455,0.2081,0.1242,0.5749,0.5566
BTCUSDT,I,ghostnet,15,7days,2024-04,Test,0.5639,0.6374,0.767,0.5987,0.5832
BTCUSDT,I,ghostnet,15,7days,2024-03,Test,0.4693,0.4176,0.3628,0.4639,0.5029
BTCUSDT,I,ghostnet,15,7days,2024-12,Test,0.5185,0.1833,0.1073,0.5373,0.5453
BTCUSDT,I,ghostnet,15,7days,2024-01,Test,0.5651,0.6769,0.8622,0.604,0.6157
BTCUSDT,I,ghostnet,30,14days,2024-12,Test,0.5055,0.5602,0.6157,0.5008,0.5093
BTCUSDT,I,ghostnet,30,14days,2024-04,Test,0.5017,0.011,0.0056,0.5455,0.5438
BTCUSDT,I,ghostnet,30,14days,2024-08,Test,0.5118,0.0,0.0,0.5401,0.5138
BTCUSDT,I,ghostnet,30,14days,2024-01,Test,0.5171,0.6817,1.0,0.5244,0.5419
BTCUSDT,I,ghostnet,30,14days,2024-06,Train,0.9742,0.9748,0.984,0.9971,0.9973
BTCUSDT,I,ghostnet,30,14days,2024-03,Test,0.5273,0.6621,0.8946,0.5344,0.5414
BTCUSDT,I,ghostnet,30,21days,2024-12,Test,0.5099,0.6738,0.9965,0.5148,0.5221
BTCUSDT,I,ghostnet,30,21days,2024-06,Train,0.9734,0.9737,0.9837,0.9968,0.9966
BTCUSDT,I,ghostnet,30,21days,2024-03,Test,0.511,0.6764,1.0,0.5017,0.517
BTCUSDT,I,ghostnet,30,21days,2024-01,Test,0.5184,0.5826,0.6605,0.525,0.5226
BTCUSDT,I,ghostnet,30,21days,2024-08,Test,0.5014,0.6676,0.9989,0.5222,0.5175
BTCUSDT,I,ghostnet,30,21days,2024-04,Test,0.5043,0.0158,0.008,0.5214,0.5231
BTCUSDT,I,ghostnet,30,28days,2024-03,Test,0.5147,0.6796,1.0,0.5028,0.528
BTCUSDT,I,ghostnet,30,28days,2024-01,Test,0.5064,0.6723,1.0,0.4876,0.5016
BTCUSDT,I,ghostnet,30,28days,2024-12,Test,0.5048,0.6709,1.0,0.5045,0.5037
BTCUSDT,I,ghostnet,30,28days,2024-06,Train,0.9674,0.9671,0.9675,0.9952,0.9952
BTCUSDT,I,ghostnet,30,28days,2024-04,Test,0.505,0.0002,0.0001,0.502,0.5343
BTCUSDT,I,ghostnet,30,28days,2024-08,Test,0.502,0.0003,0.0001,0.5007,0.5139
BTCUSDT,I,ghostnet,30,7days,2024-01,Test,0.5548,0.6901,0.9199,0.5971,0.631
BTCUSDT,I,ghostnet,30,7days,2024-12,Test,0.5722,0.6316,0.7141,0.5985,0.6055
BTCUSDT,I,ghostnet,30,7days,2024-08,Test,0.5309,0.141,0.081,0.5464,0.5136
BTCUSDT,I,ghostnet,30,7days,2024-03,Test,0.5436,0.6154,0.7028,0.5722,0.5983
BTCUSDT,I,ghostnet,30,7days,2024-04,Test,0.6105,0.5603,0.492,0.6668,0.6581
BTCUSDT,I,ghostnet,30,7days,2024-06,Train,0.9879,0.9883,0.9777,0.9998,0.9998
